patch_id,path,image_id,x1,y1,x2,y2,label,coverage,track_ratio
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0028,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0028.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1216,448,1280,512,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0029,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0029.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,64,480,128,544,Low,0.692138671875,0.984130859375
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0030,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0030.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,96,480,160,544,Low,0.703125,0.999267578125
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0031,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0031.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,128,480,192,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0032,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0032.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,160,480,224,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0033,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0033.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,192,480,256,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0034,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0034.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,224,480,288,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0035,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0035.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,256,480,320,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0036,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0036.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,288,480,352,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0037,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0037.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,320,480,384,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0038,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0038.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,352,480,416,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0039,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0039.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,384,480,448,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0040,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0040.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,416,480,480,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0041,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0041.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,448,480,512,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0042,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0042.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,480,480,544,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0043,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0043.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,512,480,576,544,Low,0.703125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0044,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0044.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,544,480,608,544,Low,0.703125,0.99462890625
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0045,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0045.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,576,480,640,544,Low,0.703125,0.87060546875
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0046,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0046.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,608,480,672,544,High,0.609375,0.8017578125
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0047,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0047.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,640,480,704,544,High,0.45703125,0.74365234375
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0048,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0048.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,928,480,992,544,High,0.890625,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0049,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0049.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,960,480,1024,544,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0050,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0050.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,992,480,1056,544,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0051,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0051.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1024,480,1088,544,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0052,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0052.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1056,480,1120,544,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0053,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0053.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1088,480,1152,544,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0054,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0054.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1120,480,1184,544,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0055,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0055.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1152,480,1216,544,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0056,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0056.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1184,480,1248,544,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0057,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0057.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1216,480,1280,544,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0058,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0058.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,32,512,96,576,Low,0.484375,0.994384765625
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0059,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0059.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,64,512,128,576,Low,0.984375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0060,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0060.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,96,512,160,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0061,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0061.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,128,512,192,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0062,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0062.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,160,512,224,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0063,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0063.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,192,512,256,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0064,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0064.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,224,512,288,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0065,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0065.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,256,512,320,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0066,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0066.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,288,512,352,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0067,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0067.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,320,512,384,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0068,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0068.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,352,512,416,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0069,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0069.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,384,512,448,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0070,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0070.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,416,512,480,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0071,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0071.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,448,512,512,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0072,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0072.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,480,512,544,576,Low,1.0,0.997314453125
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0073,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0073.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,512,512,576,576,Low,1.0,0.947021484375
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0074,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0074.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,544,512,608,576,Low,1.0,0.94189453125
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0075,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0075.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,576,512,640,576,High,1.0,0.871337890625
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0076,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0076.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,608,512,672,576,High,1.0,0.8173828125
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0077,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0077.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,640,512,704,576,High,0.75,0.842041015625
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0078,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0078.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,928,512,992,576,High,0.765380859375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0079,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0079.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,960,512,1024,576,High,0.859375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0080,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0080.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,992,512,1056,576,High,0.859375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0081,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0081.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1024,512,1088,576,High,0.859375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0082,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0082.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1056,512,1120,576,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0083,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0083.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1088,512,1152,576,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0084,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0084.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1120,512,1184,576,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0085,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0085.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1152,512,1216,576,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0086,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0086.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1184,512,1248,576,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0087,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented_patch_0087.jpg,WhatsApp Image 2025-11-15 at 23.14.47_d85e37db_color_segmented,1216,512,1280,576,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0000,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0000.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,800,352,864,416,High,0.408203125,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0001,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0001.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,832,352,896,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0002,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0002.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,864,352,928,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0003,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0003.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,896,352,960,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0004,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0004.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,928,352,992,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0005,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0005.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,960,352,1024,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0006,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0006.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,992,352,1056,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0007,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0007.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,1024,352,1088,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0008,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0008.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,1056,352,1120,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0009,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0009.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,1088,352,1152,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0010,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0010.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,1120,352,1184,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0011,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0011.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,1152,352,1216,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0012,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0012.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,1184,352,1248,416,High,0.59375,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0013,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0013.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,1216,352,1280,416,High,0.59375,0.97412109375
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0014,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0014.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,800,384,864,448,High,0.6875,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0015,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0015.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,832,384,896,448,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0016,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0016.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,864,384,928,448,High,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0017,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented_patch_0017.jpg,WhatsApp Image 2025-11-15 at 23.14.47_e3a3ad6f_color_segmented,896,384,960,448,High,1.0,1.0
